movieId,title,genres,tag,imdbId,tmdbId,director,cast,keywords
8966,Kinsey (2004),Drama,,362269,11184.0,billcondon,"['liamneeson', 'lauralinney', ""chriso'donnell""]","['research', 'indiana,usa', 'freelove', 'sexuality', 'professor', 'marriage', 'interview', 'biography', 'criticismandblame', 'malehomosexuality', 'morality', 'taboo', 'teaching', 'indianauniversity', 'sexologist']"
8967,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror,,387575,11249.0,donmancini,"['braddourif', 'jennifertilly', 'billyboyd']","['baby', 'voodoo', 'possession', 'evildoll', 'murder', 'killerdoll', 'serialkiller', 'slasher', 'killertoys', 'toycomestolife', 'possesseddoll', 'supernaturalpower']"
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller,,367479,10589.0,brettratner,"['piercebrosnan', 'salmahayekpinault', 'woodyharrelson']","['diamond', 'bahamas', 'masterthief', 'crookcouple', 'heist', 'losangeles,california', 'voyeur', 'fbiagent']"
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,,317198,9801.0,beebankidron,"['renéezellweger', 'colinfirth', 'hughgrant']","['london,england', 'jealousy', 'drugsmuggling', 'homesickness', 'ex-boyfriend', 'bangkok,thailand', 'thailand', 'vacation', 'dating', 'fallinginlove', 'tvreporter', 'break-up', 'falseaccusations', 'boyfriendgirlfriendrelationship', 'womandirector', 'tvhost', 'innocentinjail', 'skiing', 'travelshow', 'newrelationship', 'barrister', 'newassignment']"
8970,Finding Neverland (2004),Drama,peterpan,308644,866.0,marcforster,"['johnnydepp', 'katewinslet', 'juliechristie']","['london,england', 'strokeoffate', 'becominganadult', 'parentchildrelationship', 'faith', 'widow', 'theaterplay', 'peterpan', 'theatregroup', 'author', 'illness', ""children'sauthor""]"
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,,368891,2059.0,jonturteltaub,"['nicolascage', 'dianekruger', 'justinbartha']","['newyorkcity', 'treasure', 'philadelphia,pennsylvania', 'washingtondc,usa', 'riddle', 'fbi', 'translation', 'expedition', 'secretsociety', 'familyhistory', 'wallstreet', 'treasurehunt', 'historicalfigure', 'church', 'archaeologist', 'revisionisthistory', 'basedonmyths,legendsorfolklore', 'americanrevolution', 'usahistory', 'revolutionarywar', 'aircraftcarrier', 'fathersonconflict', 'fathersonrelationship', 'decipher', 'anxious', 'hiddenhistory', 'lincolnmemorial', 'historyandlegacy', 'fictionalizedhistory', 'nationalarchives', 'archaeology', 'benfranklin', 'declarationofindependence', 'secrethistory', 'arcticcircle', 'historicalartifacts', 'independencehall']"
8973,Bad Education (La mala educación) (2004),Drama|Thriller,,275491,140.0,pedroalmodóvar,"['gaelgarcíabernal', 'felemartínez', 'danielgiménezcacho']","['sexualidentity', 'friendship', 'spain', 'sexualabuse', 'drugabuse', 'transvestism', 'madrid,spain', 'transsexuality', 'boardingschool', 'screenplay', 'identity', 'moviebusiness', 'teacher', 'murder', 'priest', 'lgbt', 'childhoodfriends', 'catholicism', '1980s', 'filmdirector', 'hommefatale']"
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,,345950,11836.0,stephenhillenburg,"['tomkenny', 'clancybrown', 'rodgerbumpass']","['sea', 'ocean', 'falselyaccused', 'villain', 'squid', 'aftercreditsstinger', 'duringcreditsstinger', 'liveactionandanimation', 'basedontvseries', 'admiring', 'adoring', 'approving']"
8977,Alexander (2004),Action|Adventure|Drama|War,,346491,1966.0,oliverstone,"['colinfarrell', 'angelinajolie', 'valkilmer']","['epic', 'egypt', 'elephant', 'aristotle', 'persia', 'greece', 'emperor', 'campaign', 'alexanderthegreat', 'swordfight', 'royalty', 'malehomosexuality', 'ancientworld', 'lgbt', 'ancientgreece', 'epicbattle', 'historicaldrama', 'actionhero', '4thcenturybc', 'gaytheme']"
8978,Christmas with the Kranks (2004),Children|Comedy,,388419,13673.0,joeroth,"['timallen', 'jamieleecurtis', 'danaykroyd']","['chicago,illinois', 'husbandwiferelationship', 'basedonnovelorbook', 'holiday', 'christmasparty', 'christmastree', 'christmas', 'sentimental', 'hilarious', 'celebratory', 'joyful']"
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,hearst,390299,174787.0,robertstone,['patriciahearst'],"['kidnapping', 'indoctrination', 'antiestablishment']"
8981,Closer (2004),Drama|Romance,,376541,2288.0,mikenichols,"['judelaw', 'natalieportman', 'juliaroberts']","['infidelity', 'secretlove', 'husbandwiferelationship', 'cheating', 'photographer', 'lossoflovedone', 'loveatfirstsight', 'photography', 'lover', 'lie', 'forbiddenlove', 'sexchat', 'stripper', 'liar', 'basedonplayormusical', 'deathoffather', 'timessquare', 'writer', 'fallinginlove', 'photoexhibition', 'provocative', 'lovesquare']"
8982,I Am David (2003),Drama,,327919,15397.0,paulfeig,"['bentibber', 'jimcaviezel', 'joanplowright']",[]
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,martialarts,385004,9550.0,zhangyimou,"['takeshikaneshiro', 'andylautak-wah', 'zhangziyi']","['rebellion', 'martialarts', 'government', 'china', 'swordplay', 'tangdynasty', 'dagger', 'wuxia', '9thcentury']"
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,,349903,163.0,stevensoderbergh,"['georgeclooney', 'juliaroberts', 'bradpitt']","['paris,france', 'rome,italy', 'amsterdam,netherlands', 'competition', 'ex-girlfriend', 'stolenmoney', 'masterthief', 'sequel', 'heist', 'caper', 'look-alike', 'ex-con', 'fabergéegg', 'professionalthief', 'robberycrew', 'europolagent']"
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,,359013,36648.0,davids.goyer,"['wesleysnipes', 'jessicabiel', 'ryanreynolds']","['martialarts', 'lossoflovedone', 'vampire', 'fbi', 'superhero', 'supernatural', 'fistfight', 'basedoncomic', 'vampirehunter(slayer)', 'martialartsmaster', 'motorcycle', 'katanasword', 'blade', 'supervillain', 'urbangothic', 'goodversusevil', 'sarcastic']"
8987,Bush's Brain (2004),Documentary,,403910,33377.0,michaelshoob,"['jimhightower', 'jacquesvroom', 'cathybonner']",[]
8989,Damn Yankees! (1958),Comedy|Musical,,51516,41253.0,georgeabbott,"['tabhunter', 'gwenverdon', 'raywalston']","['baseball', 'femmefatale', 'devil']"
8998,That's Entertainment (1974),Documentary,innetflixqueue,72272,33740.0,jackhaleyjr.,"['fredastaire', 'bingcrosby', 'genekelly']",['hollywood']
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,,88979,16248.0,simonwincer,"['barretoliver', 'marybethhurt', 'michaelmckean']","['computer', 'baseball', 'autopilot', 'forest', 'southcarolina', 'familyrelationships', 'robot', 'boygenius', 'childhood', 'gate', 'piano', 'robotboy']"
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,,106912,15613.0,roblieberman,"['d.b.sweeney', 'robertpatrick', 'craigsheffer']","['smalltown', 'basedonnovelorbook', 'police', 'arizona', 'biography', 'basedontruestory', 'woods', 'alien', 'ufo', 'extraterrestrial', 'alienabduction', 'searchparty', 'mediacoverage', 'logger', 'kidnapped']"
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,,32635,28421.0,joemay,"['cedrichardwicke', 'vincentprice', 'nangrey']","['monster', 'insanity', 'scotlandyard', 'sequel', 'murder', 'ontherun', 'blackandwhite', 'scientist', 'madness', 'invisibleperson', 'framedformurder', 'escapefromjail', 'invisibility', 'invisibleman']"
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,cruelcharacters,364517,8424.0,yannsamuell,"['guillaumecanet', 'marioncotillard', 'thibaultverhaeghe']","['testofcourage', 'belgium', 'crush']"
9018,Control Room (2004),Documentary|War,journalism,391024,18889.0,jehanenoujaim,"['samirkhader', 'joshrushing', 'hassanibrahim']","['palestinian-israeliconflict', 'journalism', 'translation', 'manipulationofthemedia', 'iraq', 'reporter', 'iraqwar', 'baghdad', 'massmedia', 'usmilitary', 'womandirector', 'usaforeignpolicy']"
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,,14142,18987.0,wallaceworsley,"['lonchaney', 'patsyruthmiller', 'normankerry']","['paris,france', 'basedonnovelorbook', 'deathsentence', 'blackandwhite', 'silentfilm', 'hunchback', 'notredamecathedral', 'roma']"
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,,15324,992.0,busterkeaton,"['busterkeaton', 'kathrynmcguire', 'joekeaton']","['pickpocket', 'amateurdetective', 'slapstickcomedy', 'jungle', 'blackandwhite', 'motorcycle', 'falseaccusations', 'silentfilm', 'projectionist', 'boobytrap', 'handkerchief', 'magnifyingglass', 'railyard', 'bananapeel', 'pearls']"
25752,"Freshman, The (1925)",Comedy,,15841,42359.0,samtaylor,"['haroldlloyd', 'jobynaralston', 'brooksbenedict']","['silentfilm', 'collegeamericanfootball']"
25753,Greed (1924),Drama,gold,15881,1405.0,erichvonstroheim,"['gibsongowland', 'zasupitts', 'jeanhersholt']","['gold', 'greed', 'marriage', 'lottery', 'goldmine', 'money', 'tragedy', 'murder', 'poverty', 'wedding', 'dentist', 'death', 'silentfilm', 'lotteryticket', 'compulsivehoarding', 'partiallylostfilm']"
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,,18037,939.0,alancrosland,"['aljolson', 'maymcavoy', 'warneroland']","['newyorkcity', 'dancer', 'parentchildrelationship', 'sanfrancisco,california', 'jewishghetto', 'generationsconflict', 'jewishlife', 'blackandwhite', 'blackface']"
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,,19421,25768.0,charlesreisner,"['busterkeaton', 'tommcguire', 'ernesttorrence']","['wind', 'river', 'girlfriend', 'jail', 'steamboat', 'blackandwhite', 'makeover', 'rescuefromdrowning', 'silentfilm', 'barbershop', 'carnation', 'fathersonreunion', 'catastrophe', 'richman', 'unlikelyhero', 'businessrivalry', 'steamboatcaptain', 'hatshopping', 'fallingbuilding', 'violentstorm']"
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,mindfuck surreal surrealism,20530,626.0,luisbuñuel,"['simonemareuil', 'pierrebatcheff', 'luisbuñuel']","['dreams', 'midnightmovie', 'donkey', 'cloud', 'razor', 'ant', 'surreal', 'surrealism', 'priest', 'death', 'psychotronic', 'severedhand', 'piano', 'shortfilm']"
25773,Little Caesar (1931),Crime|Drama,,21079,27899.0,mervynleroy,"['edwardg.robinson', 'douglasfairbanksjr.', 'glendafarrell']","['robbery', 'basedonnovelorbook', 'gangster', 'crimeboss', 'riseandfall', 'murder', 'organizedcrime', 'pre-code', 'teetotaler']"
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,,22718,48365.0,jeanrenoir,"['michelsimon', 'marcellehainia', 'sévérinelerczinska']","['paris,france', 'suicideattempt', 'bourgeoisie', 'tramp', 'seine', 'mistress', 'houseguest', 'clochard', 'adulterouswife', 'adulteroushusband']"
25788,Scarface (1932),Crime|Drama,,23427,877.0,howardhawks,"['paulmuni', 'anndvorak', 'karenmorley']","['chicago,illinois', 'siblingrelationship', 'basedonnovelorbook', 'police', 'prohibitionera', 'alcohol', 'gangster', 'gangwar', 'beer', 'ambition', 'filmnoir', 'murder', 'mobster', 'blackandwhite', 'pre-code']"
25795,Dinner at Eight (1933),Comedy|Drama|Romance,,23948,39130.0,georgecukor,"['mariedressler', 'johnbarrymore', 'wallacebeery']","['adultery', 'newyorkcity', 'businessman', 'blackmail', 'greatdepression', 'basedonplayormusical', 'alcoholism', 'socialsatire', 'debt', 'extramaritalaffair', 'socialite', 'pre-code', 'eviction', 'financialproblem', 'heartcondition', 'financier', 'shippingmagnate', 'dinnerparty', 'socialiteparty', 'shippingcompany', 'unhappymarriage', 'stageactress', 'fadingstar', 'suicidebygas', 'corruptbusinessman', 'theatricalagent', 'theatreproducer']"
25797,Gold Diggers of 1933 (1933),Musical,,24069,31511.0,mervynleroy,"['warrenwilliam', 'joanblondell', 'alinemacmahon']","['mistakenidentity', 'musical', 'greatdepression', 'songwriter', 'pre-code', 'hardtimes', 'chorusgirl', 'broadwaymusical', 'hiddenidentity', 'showgirls']"
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,,24844,43904.0,jeanvigo,"['michelsimon', 'ditaparlo', 'jeandasté']","['depression', 'marriage', 'surrealism', 'underwater', 'barge', 'maritalproblem']"
25825,Fury (1936),Drama|Film-Noir,revenge,27652,14615.0,fritzlang,"['sylviasidney', 'spencertracy', 'walterabel']","['smalltown', 'kidnapping', 'trial', 'love', 'money', 'revenge', 'filmnoir', 'murder', 'jail', 'presumeddead', 'lynchmob', 'engagedcouple', 'fury', 'innocentman', 'rushtojudgment']"
25826,Libeled Lady (1936),Comedy|Romance,,27884,31773.0,jackconway,"['jeanharlow', 'williampowell', 'myrnaloy']","['newspaper', 'fishing', 'marriage', 'love', 'lawyer', 'reporter', 'wedding', 'divorce', 'screwballcomedy', 'highsociety', 'editor', 'libel']"
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,,27996,24807.0,frankcapra,"['garycooper', 'jeanarthur', 'georgebancroft']","['newyorkcity', 'newspaper', 'smalltown', 'postcard', 'money', 'lawyer', 'reporter', 'blackandwhite', 'vermont', 'heir', 'tuba', 'tubaplayer', 'damselindistress']"
25833,Camille (1936),Drama|Romance,,28683,43874.0,georgecukor,"['gretagarbo', 'roberttaylor', 'lionelbarrymore']","['paris,france', 'courtesan', 'terminalillness', 'death', 'illness', 'tuberculosis', 'starcrossedlovers', 'camelia', 'dyinginarms']"
25834,Captains Courageous (1937),Adventure|Drama,,28691,16515.0,victorfleming,"['freddiebartholomew', 'spencertracy', 'lionelbarrymore']","['fishing', 'fisherman', 'spoiledchild', 'comingofage', 'fishingboat', 'icecreamparlor', 'schooner', 'accident', 'trawler', 'portuguesefisherman']"
25841,Stage Door (1937),Drama,showbusiness,29604,43864.0,gregorylacava,"['katharinehepburn', 'gingerrogers', 'adolphemenjou']","['roommates', 'basedonplayormusical', 'boardinghouse', 'producer', 'audition', 'stageplay']"
25850,Holiday (1938),Comedy|Drama|Romance,,30241,16274.0,georgecukor,"['katharinehepburn', 'carygrant', 'dorisnolan']","[""newyear'seve"", 'siblingrelationship', 'holiday', 'romcom', 'sister', 'freespirit', 'bestfriend', 'mansion', 'alcoholic', 'millionaire', 'screwballcomedy', 'stubbornness', 'marriageengagement', 'highsociety', 'socialclass', 'christmas', 'collegeprofessor', 'drunkard', 'wealthyfamily']"
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,innetflixqueue,31867,37698.0,raoulwalsh,"['jamescagney', 'priscillalane', 'humphreybogart']","['prohibitionera', 'gangster', 'greatdepression', '1920s']"
25856,Wuthering Heights (1939),Drama|Romance,,32145,3084.0,williamwyler,"['merleoberon', 'laurenceolivier', 'davidniven']","['jealousy', 'siblingrelationship', 'basedonnovelorbook', ""loveofone'slife"", 'centralandsouthamerica', 'ragstoriches', 'rivalry', 'yorkshire', 'moor(terrain)', '19thcentury']"
25865,"Letter, The (1940)",Drama|Film-Noir,innetflixqueue,32701,17801.0,williamwyler,"['bettedavis', 'herbertmarshall', 'jamesstephenson']","['basedonnovelorbook', 'singapore', 'plantation', 'letter', 'filmnoir', 'murder', 'malaya', 'murdersuspect']"
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,,33712,38914.0,alexanderhall,"['robertmontgomery', 'evelynkeyes', 'clauderains']","['angel', 'boxer', 'saxophone', 'reincarnation', 'airplaneaccident', 'screwballcomedy', 'prizefight']"
25886,Random Harvest (1942),Drama|Romance,mademecry,35238,22387.0,mervynleroy,"['ronaldcolman', 'greergarson', 'philipdorn']","['amnesia', 'basedonnovelorbook', 'worldwari', 'musical', 'romance', '1940s', 'weepie']"
25887,Tales of Manhattan (1942),Comedy|Drama,,35415,27655.0,julienduvivier,"['charlesboyer', 'ritahayworth', 'gingerrogers']","['scarecrow', 'anthology', 'reunion', 'murder', 'lawyer', 'tailcoat']"
25898,Day of Wrath (Vredens dag) (1943),Drama,,36506,41391.0,carltheodordreyer,"['thorkildroose', 'lisbethmovin', 'prebenlerdorffrye']","['denmark', 'pastor', 'witchcraft', 'witchhunt', '17thcentury']"
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,,37077,42879.0,prestonsturges,"['eddiebracken', 'bettyhutton', 'dianalynn']","['u.s.soldier', 'screwballcomedy', 'screwball', 'smalltowngirl']"
25906,Mr. Skeffington (1944),Drama|Romance,,37094,43307.0,vincentsherman,"['bettedavis', 'clauderains', 'walterabel']","['nazi', 'aging', 'suitor', 'loneliness', 'illness', 'socialite', 'embezzlement', 'reconciliation', 'vanity', 'lovelessmarriage', 'marlyhorse', 'diphtheria']"
25923,Great Expectations (1946),Drama,,38574,14320.0,davidlean,"['johnmills', 'valeriehobson', 'tonywager']","['london,england', 'basedonnovelorbook', 'escapedconvict', 'orphan', 'spinster', '19thcentury', 'benefactor']"
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,,38991,20246.0,orsonwelles,"['edwardg.robinson', 'lorettayoung', 'orsonwelles']","['nazi', 'clocktower', 'professor', 'clock', 'connecticut', 'filmnoir', 'blackandwhite', 'convert', 'supremecourtjustice']"
25937,Easter Parade (1948),Musical|Romance,,40308,29380.0,charleswalters,"['judygarland', 'fredastaire', 'peterlawford']","['showbusiness', 'musical', 'manwomanrelationship', 'stageshow', 'easter', 'songanddance', 'glamour', 'danceteam', '1910s']"
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,mirrors,40525,3766.0,orsonwelles,"['ritahayworth', 'orsonwelles', 'everettsloane']","['newyorkcity', 'shanghai,china', 'court', 'aquarium', 'sanfrancisco,california', 'yacht', 'insurancefraud', 'romanticrivalry', 'blonde', 'filmnoir']"
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,,40876,41609.0,georgesidney,"['genekelly', 'lanaturner', 'juneallyson']","['paris,france', 'basedonnovelorbook', 'villainess', 'fencing', 'swordfight', 'swordsman', 'royalty', 'historicalfiction', 'musketeer', 'gascon', 'cavalry', 'jewelthief', 'swashbuckler', 'palaceintrigue', '17thcentury', 'aristocracy']"
25947,Unfaithfully Yours (1948),Comedy,,40919,33115.0,prestonsturges,"['rexharrison', 'lindadarnell', 'rudyvallee']","['suspicion', 'orchestra', 'oldermanyoungerwomanrelationship', 'privatedetective', 'symphony', 'orchestraconductor']"
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,innetflixqueue,41587,45578.0,josephl.mankiewicz,"['annsothern', 'lindadarnell', 'jeannecrain']","['basedonnovelorbook', 'wife', 'boat', 'picnic', 'marriage', 'letter', 'radio', 'flashback', 'blackandwhite']"
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,,42200,25209.0,georgesidney,"['bettyhutton', 'howardkeel', 'louiscalhern']","['musical', 'annieoakley', 'sharpshooter', 'wildwestshow']"
25962,King Solomon's Mines (1950),Action|Adventure|Romance,,42646,43388.0,comptonbennett,"['deborahkerr', 'stewartgranger', 'richardcarlson']","['basedonnovelorbook', 'africa', 'diamondmine', 'wildlife', 'jungle', 'animals', 'adventurer', 'allanquatermain', '19thcentury']"
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,,42804,800.0,luisbuñuel,"['estelainda', 'miguelinclán', 'alfonsomejía']","['mexicocity,mexico', 'slum', 'approvedschool', 'homelessness', 'juveniledelinquent', 'rebelliousyouth', 'olderwomanyoungermanrelationship']"
25996,"Star Is Born, A (1954)",Drama|Musical,,47522,3111.0,georgecukor,"['judygarland', 'jamesmason', 'jackcarson']","['career', 'husbandwiferelationship', 'musical', 'alcoholism', 'remake', 'fame', 'losangeles,california', 'partiallylostfilm', 'fadingstar']"
